Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Duro;Entretenimiento: Videojuegos;Antes de su aparición en Super Smash Bros. Ultimate, ¿cuál fue la última aparición de King K. Rool en cualquier juego?;Mario Super Sluggers;Donkey Kong 64;País de Donkey Kong 3;Donkey Kong: Rey del Swing
Duro;Entretenimiento: Música;"¿Cuál es el primer álbum de estudio que se publica en Internet con un precio de ""Paga lo que quieras""?";En arcoíris;El álbum de ayuda;Skrillex y Diplo presentan a Jack Ü;Blackstar
Duro;Geografía;¿Cuál de estas ciudades tiene una longitud 4° Este?;Ámsterdam;Río de Enero;Toronto;Hong Kong
Duro;Conocimientos generales;"¿Cuál es la palabra china romanizada para ""avión""?";Feiji;Qiche;Zongxian;Huojian
Duro;Geografía;¿Cuál es la capital de Surinam?;Paramaribo;Antananarivo;Tegucigalpa;Sucre
Duro;Mitología;En la mitología nórdica, ¿cómo se llama la serpiente que se come las raíces del fresno Yggdrasil?;Nidhogg;Bragi;Odín;Ymir
Duro;Entretenimiento: Música;"¿Qué miembro de la banda inglesa ""The xx"" lanzó su álbum en solitario ""In Colour"" en 2015?";Jamie xx;Romy Madley Croft;Oliver Sim;Baria Qureshi
Duro;Entretenimiento: Libros;"En la serie de libros ""Odd Thomas"", ¿qué enfermedad genética tiene Danny Jessup?";Osteogénesis Imperfecta;Ataxia espinocerebelosa;Adrenoleucodistrofia;Fibrosis quística
Duro;Deportes;¿A quién superó Drew Brees en yardas de pase en la NFL en 2018?;Peyton Manning;Tom Brady;Dan Marino;Joe Montana
Duro;Entretenimiento: Anime y Manga japonés;¿Quién es el artista de manga de terror que hizo Uzumaki?;Junji Ito;Kazuo Umezu;Shintaro Kago;Sui Ishida
Duro;Entretenimiento: Videojuegos;En la historia de World of Warcraft, ¿quién organizó la creación de los Paladines?;Alonsus Faol;Uther el Portador de la Luz;Alexandros Mograine;Sargeras
Duro;Entretenimiento: Videojuegos;¿Cómo se llamaba el héroe en el videojuego animado de los 80 'La Guarida del Dragón'?;Dirk el Audaz;Arthur;Sir Toby Belch;Guy de Gisbourne
Duro;Ciencia: Informática;¿Quién es el fundador de Palantir?;Peter Thiel;Mark Zuckerberg;Marc Benioff;Jack Dorsey
Duro;Entretenimiento: Libros;"En el libro ""El marciano"", ¿cuánto tiempo estuvo Mark Watney atrapado en Marte (en Sols)?";549 días;765 días;401 días;324 días
Duro;Entretenimiento: Videojuegos;¿Qué videojuego fue retirado por contener un episodio oculto y jugable de South Park?;Tiger Woods 99 PGA Tour;Tony Hawk's Pro Skater 3;Aventura Sonic;Madden 99
Duro;Historia;¿Cuándo comenzó la Revolución Francesa?;5 de mayo de 1789;12 de abril de 1789;5 de abril de 1789;6 de mayo de 1799
Duro;Entretenimiento: Cine;¿Qué película de culto de ciencia ficción trata sobre alienígenas intentando impedir que los humanos creen un arma apocalíptica?;Plan 9 desde el espacio exterior;El Hombre del Planeta X;Vino del espacio exterior;El día en que la Tierra se detuvo
Duro;Entretenimiento: Música;¿Cuál de estos alias NO ha sido utilizado por el músico electrónico Aphex Twin?;Entierro;Ventana cáustica;Bradley Strider;GAK
Duro;Ciencia y Naturaleza;¿Cuál no es un tipo de neurona?;Neurona perceptiva;Neurona sensorial;Neurona motora;Interneurona
Duro;Entretenimiento: Musicales y teatros;Después de Inglaterra, más obras de Shakespeare se ambientan en este país actual que en cualquier otro.;Italia;Estados Unidos;Grecia;Francia
Duro;Entretenimiento: Videojuegos;"En ""Need for Speed III: Hot Pursuit"", ¿cómo se llama el coche ficticio?";El Niño;Rápido;Ágil;La Niña
Duro;Entretenimiento: Anime y Manga japonés;"""Silhouette"", una canción interpretada por el grupo 'KANA-BOON', aparece como la decimosexta apertura de ¿qué anime?";Naruto: ShippÅ«den;One Piece;Naruto;Gurren Lagann
Duro;Entretenimiento: Libros;En los libros de Beatrix Potter, ¿qué tipo de animal es Tommy Brock?;Tejón;Fox;Rana;Conejo
Duro;Entretenimiento: Anime y Manga japonés;"¿Qué persona de ""JoJo's Bizarre Adventure"" NO contiene una referencia a una banda, artista o canción anterior a 1980?";Giorno Giovanna;Josuke Higashikata;Jolyne Cujoh;Johnny Joestar
Duro;Entretenimiento: Anime y Manga japonés;"¿De qué manga proviene la ""404 Girl"" de 4chan?";¡Yotsuba!;Azumanga Daioh;Estrella de la suerte;Clover
Duro;Ciencia: Informática;¿Qué tipo de algoritmo no es famoso por crear Ron Rivest?;Esquema de compartición de secretos;Algoritmo de hashing;Cifrado asimétrico;Cifrado de flujo
Duro;Geografía;¿Cuál ciudad es la capital de Michigan?;Lansing;Kalamazoo;Ann Arbor;Detroit
Duro;Política;¿Quién fue el senador con más años de servicio en la historia de Estados Unidos, de 1959 a 2010?;Robert Byrd;Daniel Inouye;Strom Thurmond;Joe Biden
Duro;Entretenimiento: Música;¿Cuál de estas canciones NO está incluida en la banda sonora de Suicide Squad?;Cielos en llamas - AC/DC;Paganos - Veintiún pilotos;Sin Mí - Eminem;Hijo afortunado - Renacimiento de Creedence Clearwater
Duro;Historia;¿Cuál era el nombre de Napoleón Bonaparte antes de cambiarlo?;Napoleone di Buonaparte;Naapolion van Bonijpaart;Napoleão do Boaparte;Napoleona de Buenoparte
Duro;Entretenimiento: Anime y Manga japonés;¿Cuál de estos animes tiene más de 7.500 episodios?;Sazae-san;Naruto;One Piece;Chibi Maruko-chan
Duro;Entretenimiento: Cine;"¿En qué película de Disney puedes identificar al personaje ""Pac-Man"" si miras con suficiente atención en algunas escenas?";Tron;Big Hero 6;Fantasía;Monstruos
Duro;Entretenimiento: Cine;¿Qué cantante es interpretado por Bruce Campbell en la película de 2002 'Bubba Ho-Tep'?;Elvis Presley;Johnny Cash;Hank Williams;Sr.
Duro;Entretenimiento: Cine;¿Cuál de estas películas dirigió David Lynch, pero no escribió?;La historia recta;Imperio Interior;Carretera Perdida;Twin Peaks Camina Conmigo con el fuego
Duro;Geografía;¿Cuántas islas tiene Kuwait?;9;3;6;2
Duro;Entretenimiento: Videojuegos;"¿Qué juego de la serie ""Monster Hunter"" introdujo al monstruo ""Gobul""?";Monster Hunter Tri;Monster Hunter Freedom Unite;Monster Hunter Frontier;Monster Hunter Generations
Duro;Conocimientos generales;Ubicado en Chile, El Teniente es la mayor mina subterránea del mundo para qué metal?;Cobre;Hierro;Níquel;Plata
Duro;Entretenimiento: Videojuegos;En la historia de Diablo, este mal menor surgió de una de las siete cabezas de Tathamet, y era conocida como la Doncella de la Angustia.;Andariel;Valla;Malthael;Kashya
Duro;Entretenimiento: Libros;¿Cómo se llama el pueblo donde están enterrados Lily y James Potter?;Godric's Hollow;Hogsmeade;Ottery St. Catchpole;Pequeño Hangleton
Duro;Historia;Enumera los siguientes imperios iraníes en orden cronológico:;Medo, aqueménida, parto, sasánida;Mediana;Aqueménida;Sasánida
Duro;Geografía;¿Cuál es la ciudad más grande y capital comercial de Sri Lanka?;Colombo;Moratuwa;Negombo;Kandy
Duro;Animales;¿La enfermedad crónica de desgaste (CWD) infecta exclusivamente a miembros de qué familia de animales?;Cérvidos;Hominidos;Felids;Canidos
Duro;Entretenimiento: Videojuegos;"¿En qué juego apareció por primera vez el personaje ""Mario""?";Donkey Kong;Super Mario Bros.;Super Mario Land;Mario Bros.
Duro;Vehículos;¿Cuál de los siguientes coches de rally de la FIA fue aprobado primero para su uso en la clase Grupo B?;Porsche 911 Turbo;Audi Quattro A2;BMW M1;Lancia Rally 037
Duro;Entretenimiento: Música;¿Qué compañía hizo la animación para el vídeo Sledgehammer (1986) de Peter Gabriel?;Aardman Animations;HIT Entertainment;Iluminación Entretenimiento;VIZ Media
Duro;Vehículos;¿Qué Audi no utiliza el sistema de tracción total basado en Haldex?;Audi A8;Audi TT;Audi S3;Audi A3
Duro;Historia;¿Quién fue el último emperador de México?;Fernando Maximiliano;Andrés Manuel López Obrador;Napoleón III;Agustín de Iturbide
Duro;Mitología;Talos, el mítico gigante de bronce, ¿era el protector de qué isla?;Creta;Cerdeña;Sicilia;Chipre
Duro;Celebridades;¿A qué colegio de Surrey, Inglaterra, asistió Steve Backshall a este centro?;Collingwood College;Escuela Tomlinscote;Kings International College;Escuela Lyndhurst
Duro;Geografía;El emblema en la bandera de la República de Tayikistán muestra un amanecer sobre montañas debajo de qué símbolo?;Corona;Pájaro;Hoz;Árbol
Duro;Entretenimiento: Anime y Manga japonés;"¿Cuál es el nombre del colegio en el anime y manga ""Gosick""?";Santa Margarita;San Agustín;Santa María;Santa Bernadette
Duro;Deportes;¿Cuál de estas ciudades europeas fue la primera en acoger tres veces los modernos Juegos Olímpicos de Verano?;Londres;París;Atenas;Roma
Duro;Entretenimiento: Videojuegos;"En los juegos ""Pikmin"", ¿cuál de los siguientes colores de pikmin carece de su propio nido de ""Cebolla""?";Morado;Alado;Azul;Rock
Duro;Ciencia y Naturaleza;La fibra muscular está formada por haces pequeños y largos orgánulos llamados ¿cómo?;Miofibrillas;Epimisio;Mioficaciones;Miocardio
Duro;Entretenimiento: Anime y Manga japonés;"En el anime de superhéroes ""One Punch Man"", ¿cuál es el nombre de héroe del protagonista principal?";Calvo Encapuchado;Puño Fuerte;Boxeador Loco;Golpeador de la Justicia
Duro;Historia;Durante el Triunvirato Romano del 42 a.C., ¿qué región de la República Romana fue entregada a Lépido?;Hispania;Italia;Gallia;Asia
Duro;Entretenimiento: Música;¿Cuál de estas canciones no es de Tatsuro Yamashita?;Lucky Lady se siente tan bien;Carrusel-Carrusel;Vamos a bailar, cariño;Me encanta hablar
Duro;Política;En junio de 2017, ¿con qué país Arabia Saudí y Egipto rompieron lazos por su supuesto apoyo al terrorismo?;Qatar;Baréin;Estados Unidos de América;Rusia
Duro;Entretenimiento: Videojuegos;"En el juego ""VA-11 Hall-A"" durante el final de Virgilio, Virgilio abre el suyo propio:";Puesto de curry;Barra;Museo;Despacho de abogados
Duro;Entretenimiento: Anime y Manga japonés;¿Cuál de estos nombres no es un personaje de JoJo's Bizarre Adventure?;JoJo Kikasu;Jean-Pierre Polnareff;George Joestar;Risotto Nero
Duro;Conocimientos generales;¿Cuáles de los siguientes químicos se encuentran en las semillas de berenjena?;Nicotina;Mescalina;Cianuro;Psilocibina
Duro;Entretenimiento: Videojuegos;¿El actor de voz para el que el personaje de Portal 2 no era actor de televisión o cine antes del juego?;GLaDOS;Cave Johnson;Wheatley;Atlas / P-Body
Duro;Entretenimiento: Televisión;En Star Trek, ¿cómo se llama el padre de Spock?;Sarek;Tuvok;T'Pal;Surak
Duro;Entretenimiento: Música;¿Pete Townshend colaboró con qué guitarrista famoso en un evento en Brixton Academy en 1985?;David Gilmour;Jimmy Page;Mark Knopfler;Eric Clapton
Duro;Entretenimiento: Videojuegos;En el libro y videojuego Metro 2033, ¿cuál estación de Metro de Moscú es la estación principal del personaje Artyom?;VDNKh;Prospekt Mira;Kitay-Gorod;Botanichesky Sad
Duro;Mitología;Esa inmensa estructura se denomina en la mitología nórdica como el Yggdrasil.;Árbol;Montaña;Templo;Castillo
Duro;Mitología;En la mitología griega, ¿quién era la hija del rey Minos?;Ariadna;Atenea;Ariel;Alana
Duro;Conocimientos generales;"¿Dónde en La Coruña (España) está la sede de ""Inditex"", el mayor grupo de moda del mundo?";Arteijo;Sanjenjo;Mugía;Órdenes
Duro;Ciencia: Informática;¿Cuál de estos era el nombre de un error encontrado en abril de 2014 en la biblioteca de criptografía OpenSSL disponible públicamente?;Heartbleed;Trauma de bombardeo;Sangre Corrupta;Shellscript
Duro;Entretenimiento: Videojuegos;En la historia de World of Warcraft, ¿cuál de los siguientes es conocido como el Dios de las Arañas en las creencias del loa del troll?;Elortha no Shadra;Bwonsamdi;Hakkar;Shirvallah
Duro;Geografía;¿Cuál es la capital de Wisconsin, EE. UU.?;Madison;Milwaukee;Wisconsin Dells;Green Bay
Duro;Entretenimiento: Televisión;"En ""Star Trek"", ¿qué salsa se usa comúnmente por los klingon en el bregit lung?";Salsa de uvas;Pudin de Gazorpazorp;Salsa de chile dulce;Salsa de uva
Duro;Entretenimiento: Juegos de mesa;Cuando se solicitó por primera vez Magic: The Gathering, ¿cuál de los siguientes se titulaba originalmente?;Mana Clash;Magia;Choque Mágico;Duelos de maná
Duro;Entretenimiento: Música;"¿Quién no estaba en la banda ""The Smiths""?";Martin Chambers;Morrissey;Andy Rourke;Mike Joyce
Duro;Entretenimiento: Videojuegos;"En ""El Vínculo de Isaac"", ¿qué objeto mata instantáneamente a mamá y al corazón de mamá?";La Biblia;El Halo;Azufre;Libro de las Sombras
Duro;Entretenimiento: Videojuegos;En el Nintendo Game Splatoon 2, ¿cuál es el nombre de usuario de Marina?;DJ_Hyperfresh;MC.princess;Kidnotsquid123;"I&lt;30ffTh3H00k"
Duro;Conocimientos generales;¿Cuál es el sustantivo más utilizado en inglés?;Tiempo;Inicio;Agua;Hombre
Duro;Ciencia: Informática;¿Qué tipo de array RAID está asociado con el reflejo de datos?;RAID 1;RAID 0;RAID 10;RAID 5
Duro;Entretenimiento: Videojuegos;"¿Qué lenguaje de programación se utilizó para crear el juego ""Minecraft""?";Java;HTML 5;C++;Python
Duro;Ciencia y Naturaleza;¿La coulrofobia es el miedo irracional a qué?;Payasos;Cementerios;Agujas;Túneles
Duro;Entretenimiento: Música;Long John Baldry, la voz del Dr. Robotnik en Adventures Of Sonic The Hedgehog, estuvo en una banda con qué artista musical en los años 60?;Elton John;Freddie Mercury;Paul McCartney;Johnny Cash
Duro;Conocimientos generales;"La palabra ""aprosexia"" significa cuál de las siguientes cosas?";La incapacidad de concentrarse en nada;La incapacidad para tomar decisiones;Un deseo febril de arrancarse la ropa;La incapacidad para levantarse
Duro;Entretenimiento: Dibujos animados y animaciones;"¿Cuál fue la fecha de estreno del primer episodio de ""Las Superniñas""?";36117;25 de junio;1999;28 de julio
Duro;Entretenimiento: Videojuegos;"¿Qué bóveda en el videojuego ""Fallout 3"" es el hogar de varios clones llamados Gary?";Bóveda 108;Bóveda 101;Bóveda 87;Bóveda 21
Duro;Ciencia y Naturaleza;¿Cuál se considera la forma más rara de daltonismo?;Azul;Rojo;Verde;Morado
Duro;Geografía;¿Dónde se encuentra la ciudad de Haarlem?;Los Países Bajos;Alemania;Estados Unidos;Suiza
Duro;Entretenimiento: Videojuegos;¿Cuándo se lanzó Pokémon GO en Norteamérica?;6 de julio de 2016;5 de junio;2016;24 de mayo
Duro;Historia;En las Siete Maravillas del Mundo, ¿cuál maravilla es la única que ha sobrevivido hasta hoy?;Gran Pirámide de Guiza;Coloso de Rodas;Faro de Alejandría;Estatua de Zeus en Olimpia
Duro;Entretenimiento: Videojuegos;¿Qué ocupación tuvo John Tanner, el protagonista principal de Driver y Driver 2, antes de convertirse en policía encubierto?;Piloto de carreras;Taxista;Repartidor;Conductor de fuga
Duro;Conocimientos generales;"¿Cuál es la palabra árabe romanizada para ""luna""?";Qamar;Najma;Kawkab;Shams
Duro;Entretenimiento: Cómics;"¿Cuáles de los siguientes anillos del ""Cuerpo de Linternas"" de DC Comics están clasificados como Parásitos?";Índigo (Compasión);Verde (Fuerza de Voluntad);Blanco (Life);Amarillo (Miedo)
Duro;Historia;¿Cuándo se fundó la SS o Schutzstaffel?;4 de abril de 1925;1 de septiembre;1941;8 de marzo
Duro;Ciencia: Gadgets;¿Cuál de las siguientes opciones se utiliza para medir la presión arterial?;Esfigmomanómetro;Barómetro;Gobernante;Hemoeritrómetro
Duro;Entretenimiento: Videojuegos;"¿Con cuál de estos personajes en ""Undertale"" el jugador NO puede salir en una cita?";Toriel;Papiro;Undyne;Alphys
Duro;Entretenimiento: Videojuegos;En las Finales de Pokémon VGC de 2014, ¿qué Pokémon fue famoso por llevar al ganador a la victoria?;Pachirisu;Garchomp;Lapras;Primal Groudon
Duro;Geografía;"¿Cuál es la palabra finlandesa para ""Finlandia""?";Suomi;Eesti;Magyarország;Sverige
Duro;Geografía;¿Cuál es el nombre de una de las lenguas neoarameas habladas por la población judía del noroeste de Irak?;Lishana Deni;Hulaulá;Lishan Didan;Neoarameo caldeo
Duro;Geografía;¿Cuál es la segunda ciudad más grande de Lituania?;Kaunas;Panevğ—Å3/4ys;Vilna;KlaipÄ—da
Duro;Historia;¿Qué presidente de EE.UU. se dijo que fue demasiado honesto para mentirle a su padre sobre talar un cerezo?;George Washington;Abraham Lincoln;Thomas Jefferson;James Monroe
Duro;Entretenimiento: Anime y Manga japonés;En el manga de Naruto, ¿cuál es el apellido de Tsunade?;Senju;Haruno;Uzumaki;Yamanaka
Duro;Ciencia: Matemáticas;El matemático francés Évariste Galois es conocido principalmente por su trabajo en ¿en quién?;Teoría de Galois;Facciones continuadas de Galois;Método de Galois para EDP;Integración abeliana
Duro;Deportes;"¿Qué es ""El deporte de los reyes""?";Carreras de caballos;Ajedrez;Justas;Esgrima
Duro;Entretenimiento: Televisión;¿Cuál de estas en la saga Star Trek NO es comida klingon?;Aperitivos;Racht;Ghah;Bloodwine
Duro;Entretenimiento: Cine;¿Qué representaba la primera película en movimiento?;Un caballo galopando;Una mujer con vestido;Un hombre caminando;Un fuego crepitante
Duro;Entretenimiento: Televisión;"En ""Star Trek"", de qué está hecha la delicatessen klingon del ""gagh""?";Gusanos serpiente;Lombrices;Fideos espaguetis;Gusanos Klings
Duro;Entretenimiento: Música;¿Qué miembro del Wu-Tang Clan tuvo solo una estrofa en su álbum debut Enter the Wu-Tang (36 Chambers)?;Masta Killa;Method Man;Cubierta Inspectah;GZA
