Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Medio;Entretenimiento: Cine;"¿Qué director dirigió la película ""El laberinto del fauno""?";Guillermo Del Toro;Alfonso Cuarón;Alejandro González Iñárritu;Alejandro Jodorowsky
Medio;Ciencia y Naturaleza;¿Cuál es la vida media del uranio-235?;703.800.000 años;4;300;400
Medio;Historia;"¿Qué infame traidor europeo fue conocido como ""la última persona en entrar en el Parlamento con intenciones honestas""?";Guy Fawkes;Robert Catesby;Francis Tresham;Everard Digby
Medio;Entretenimiento: Libros;"En ""El Hobbit"", ¿quién mata a Smaug?";Bardo;Bilbo Bolsón;Gandalf el Gris;Frodo
Medio;Deportes;¿Quién ha disputado más torneos en la selección nacional alemana de fútbol?;Lothar Matthäus;Miroslav Klose;Philipp Lahm;Oliver Kahn
Medio;Historia;¿En qué año comenzó la Primera Guerra Mundial?;1914;1930;1917;1939
Medio;Entretenimiento: Libros;¿Cuál de estas series de libros es de James Patterson?;Máximo Ride;Harry Potter;La leyenda de Xanth;La Trilogía de Bartemaeus
Medio;Animales;¿Cuál es el nombre de la familia a la que pertenece el gato doméstico?;Felidae;Felinae;Felis;Gato
Medio;Entretenimiento: Libros;¿Qué autor ruso escribió la novela épica Guerra y Paz?;León Tolstói;Fiódor Dostoyevski;Alexander Pushkin;Vladimir Nabokov
Medio;Entretenimiento: Cine;"¿Qué monologuista puso voz al loro parlante ""Iago"" en la adaptación de 1992 de Aladdín de Disney?";Gilbert Gottfried;Robin Williams;Pauly Shore;Jonathan Freeman
Medio;Entretenimiento: Música;"¿En qué año se publicó el álbum ""Californication"" de Red Hot Chill Pepper?";1999;1997;2000;1992
Medio;Historia;¿Cuál de las siguientes NO se clasifica como lengua semítica?;Sumerio;Maltés;Acadio;Mandaico
Medio;Celebridades;"¿Nikki Diamond interpretó a qué Gladiador en la serie de televisión de 1992 ""Gladiadores""?";Escorpio;Jet;Solanácea;Halcón
Medio;Entretenimiento: Televisión;¿Cuál era el nombre original de Nickelodeon?;Pineta;MTVKids;KidsTV;¡Splat!
Medio;Celebridades;¿Cuándo nació Elvis Presley?;12792;13 de diciembre;1931;18 de julio
Medio;Entretenimiento: Televisión;¿Quién compuso la canción principal de Los Simpson?;Danny Elfman;John Williams;Hans Zimmer;Ennio Morricone
Medio;Entretenimiento: Videojuegos;"En el mapa ""Call Of Duty: Zombies"" ""Origins"", ¿cuántos generadores de energía numerados hay?";6;8;5;3
Medio;Entretenimiento: Música;Johnny Cash hizo una versión de esta canción escrita por el cantante principal de Nine Inch Nails, Trent Reznor.;Hurt;Más cerca;Un lugar cálido;El hombre grande con un arma
Medio;Vehículos;¿Cuál de los siguientes vehículos tenía techo de cristal completo en el modelo base?;Renault Avantime;Chevy Volt;Mercedes-Benz Clase A;Honda Odyssey
Medio;Entretenimiento: Videojuegos;¿Qué héroe de Dota 1 cambió de género cuando se portó a Dota 2?;Comandante de la Legión;Hacha;Guardián de la Luz;Asesino templario
Medio;Conocimientos generales;¿Qué montaña tiene la cima más alta de Sudamérica?;Aconcagua, Argentina;Ojos del Salado;Frontera Argentina/Chile;Monte Pissis
Medio;Conocimientos generales;¿Cuál es el título completo del Primer Ministro del Reino Unido?;Primer Lord del Tesoro;Duque de Cambridge;La leal oposición de Su Majestad;Administrador de la Propiedad de la Corona
Medio;Entretenimiento: Libros;"¿Quién es el autor de la serie ""Malazan Book of the Fallen""?";Steven Erikson;Ian Cameron Esslemont;George R. R. Martin;J. R. R. Tolkien
Medio;Ciencia: Informática;Todos los siguientes programas se clasifican como editores de gráficos raster EXCEPTO:;Inkscape;Paint.NET;GIMP;Adobe Photoshop
Medio;Geografía;¿El estado estadounidense de Nueva York tiene aproximadamente la misma población que?;Rumanía;Polonia;Alemania;Hungría
Medio;Entretenimiento: Videojuegos;¿En qué juego apareció por primera vez el Código Konami?;Gradius;Contra;Castlevania;Revolución de la Danza
Medio;Ciencia: Gadgets;¿Qué empresa desarrolló el Hololens?;Microsoft;HTC;Oculus;Tobii
Medio;Deportes;¿Qué equipo fue campeón de la NBA en 2014-2015?;Golden State Warriors;Cleveland Cavaliers;Houston Rockets;Atlanta Hawks
Medio;Geografía;¿Cuál de los siguientes países NO reconoce a Armenia como país independiente?;Pakistán;Irán;Turquía;Azerbaiyán
Medio;Entretenimiento: Videojuegos;"En el juego ""Terraria"", ¿cuáles de estos jefes son jefes pre-hardmode?";Ojo de Cthulhu;Plantera;Skeletron Prime;El destructor
Medio;Deportes;¿Cuántos partidos estuvo el Arsenal FC invicto durante la temporada 2003-2004 de la Premier League inglesa?;38;51;49;22
Medio;Ciencia: Informática;En HTML, ¿qué etiqueta no estándar se usaba antes para hacer que los elementos se desplazaran por el viewport?;"&lt;carpa&gt;&lt;/carpa&gt;";"&lt;scroll&gt;&lt;/scroll&gt;";"&lt;muévete&gt;&lt;/muévete&gt;";"&lt;deslizamiento&gt;&lt;/diapositiva&gt;"
Medio;Vehículos;¿Qué país tiene la letra internacional de matrícula 'A'?;Austria;Afganistán;Australia;Armenia
Medio;Deportes;¿Cuál de estas pruebas de atletismo NO está incluida en el decatlón masculino olímpico?;Lanzamiento de martillo;Salto con pértiga;Salto de longitud;Lanzamiento de peso
Medio;Entretenimiento: Videojuegos;¿Quién creó la serie Final Fantasy desarrollada por Square Enix?;Hironobu Sakaguchi;Yuji Horii;Akira Toriyama;Tetsuya Nomura
Medio;Entretenimiento: Videojuegos;¿Cuál fue el primer juego que se lanzó y que funcionó en el motor Source?;Counter-Strike: Fuente;Half-Life 2;Garry's Mod;Team Fortress 2
Medio;Ciencia: Matemáticas;¿A qué temperatura equivale la temperatura en °C a la temperatura en °F?;-40;40;0;100
Medio;Entretenimiento: Videojuegos;¿A qué género se asocia el Proyecto Touhou?;Disparar (bullet-hell) y Lucha;Estrategia por turnos;MMORPG;Edificio
Medio;Entretenimiento: Anime y Manga japonés;"En ""Shakugan no Shana"", ¿cómo se solía denominar el Shana?";Cazador de Ojos Ardientes de Cabello Llameante;Neblina de Llama;Neblina de ojos ardientes de cabello llameante;Shana
Medio;Entretenimiento: Música;"""Drink the Sea"" es un álbum de qué artista de música electrónica?";La Mob Glitch;Avicii;XXYYXX;Pabellón Flux
Medio;Ciencia y Naturaleza;¿Cuáles son los vasos sanguíneos más pequeños del cuerpo humano?;Capilares;Arteríolas;Veinules;Linfáticos
Medio;Deportes;¿Por qué se construyó originalmente The Green Monster at Fenway Park?;Para evitar que se vean los partidos desde fuera del parque.;Para hacer que conseguir jonrones fuera más difícil.;Para mostrar anuncios.;Para proporcionar asientos extra.
Medio;Entretenimiento: Música;"¿Qué famoso álbum de rap de los 90 es comúnmente conocido como ""La Biblia del Hip Hop""?";Illmatic;La teoría de los graves;Los Crónicas;Entra en escena el Wu-Tang (36 Chambers)
Medio;Historia;¿Cuál fue la batalla más sangrienta de un solo día durante la Guerra Civil estadounidense?;La Batalla de Antietam;El asedio de Vicksburg;La Batalla de Gettysburg;Las batallas de Chancellorsville
Medio;Geografía;¿Cuál de los siguientes es el río más largo de Europa?;Volga;Danubio;Urales;Dniéper
Medio;Ciencia y Naturaleza;¿Qué color no puede producirse en las rosas, ni siquiera por alteración genética?;Azul;Negro;Naranja;Brown
Medio;Entretenimiento: Videojuegos;¿A quién se le atribuye haber creado el primer huevo de pascua de un videojuego del mundo?;Warren Robinett;Julius Smith;Will Crowther;Don Woods
Medio;Entretenimiento: Videojuegos;¿Cómo se llamaba el protagonista de Metal Gear Solid V: The Phantom Pain?;"Serpiente ""Veneno"" castigada";Miller;Serpiente Sólida;Ocelote
Medio;Entretenimiento: Música;"¿De dónde proviene el rapero de ""Gasolina"" Daddy Yankee?";Puerto Rico;Cuba;México;España
Medio;Entretenimiento: Música;En 2015, David Hasselhof lanzó un single titulado...;Verdadero Superviviente;Verdadero Luchador;Real Kung-Fury;Guerrero Real
Medio;Entretenimiento: Anime y Manga japonés;"¿Quién pone voz a ""Shou Suzuki"" en el doblaje inglés de ""Mob Psycho 100""?";Casey Mongillo;Ben Diskin;Chris Niosi;David Naughton
Medio;Conocimientos generales;¿Cómo se llama el primer vídeo subido a YouTube?;Yo en el zoo;Homenaje;Carrie conduce un camión;Su nuevo cachorro de parte del bisabuelo Vern.
Medio;Historia;¿En qué año se instituyeron las Reformas Marianas en la República Romana?;107 a.C.;42 a.C.;264 a.C.;102 d.C.
Medio;Entretenimiento: Videojuegos;En el juego The World Ends With You, todos estos personajes actúan como compañeros de juego de Neku durante una semana excepto:;Rima;Shiki;Joshua;Beat
Medio;Entretenimiento: Cine;"¿Qué documentalista escribió y protagonizó la película ""My Scientology Movie"", que se estrenó por primera vez en 2015?";Louis Theroux;Errol Morris;Joe Berlinger;Adam Curtis
Medio;Historia;¿Quién fue el Primer Ministro del Reino Unido durante la mayor parte de la Segunda Guerra Mundial?;Winston Churchill;Neville Chamberlain;Harold Macmillan;Edward Heath
Medio;Entretenimiento: Música;"¿En qué año se publicó el álbum de Weezer ""Pinkerton""?";1996;1990;2001;1994
Medio;Conocimientos generales;"¿Cuál es la palabra alemana para ""cuchara""?";Löffel;Gabel;Messer;Essstäbchen
Medio;Conocimientos generales;¿Cuál es la página web más visitada de entre estas opciones?;Google;YouTube;Facebook;Wikipedia
Medio;Geografía;¿Cuál es la capital de Ecuador?;Quito;Bogotá;Santiago;Santa Fé
Medio;Historia;"¿Quién dirigió Francia durante el ""Reinado de Terror""?";Maximilien Robespierre;Napoleón Bonaparte;Jean-Paul Marat;Luis XVI
Medio;Entretenimiento: Videojuegos;"En el juego Destiny, ¿quién sucedió a Peter Dinklage poniendo voz al ""Fantasma"" del protagonista?";Nolan North;John DiMaggio;Mark Hamill;Troy Baker
Medio;Ciencia y Naturaleza;¿Qué término se asocia mejor con Sigmund Freud?;Psicoanálisis;Terapia cognitivo-conductual;Teoría de la gravedad;Terapia Dialéctico-conductual
Medio;Deportes;¿Qué término de críquet designa a un bateador que es eliminado con una puntuación de cero?;Pato;Adiós;Beamer;Carry
Medio;Historia;¿En qué año ocurrió el Crash de los Videojuegos en Norteamérica?;1983;1982;1993;1970
Medio;Ciencia: Informática;Originalmente usados en adaptadores PCM, ¿cuál es la frecuencia estándar para muestrear audio en el formato de audio digital de disco compacto?;44,1 kHz;32.0 kHz;1,5 MHz;20,5 kHz
Medio;Entretenimiento: Videojuegos;En Left 4 Dead, ¿en qué campaña los protagonistas tienen que pasar por el metro para llegar a un hospital y evacuarlos?;Sin piedad;Subway Sprint;Hospital Havoc;Cosecha de Sangre
Medio;Historia;¿En qué año aterrizaron Neil Armstrong y Buzz Aldrin en la luna?;1969;1965;1966;1973
Medio;Ciencia y Naturaleza;¿Cuál es un nombre alternativo para el trastorno de personalidad múltiple?;Trastorno de identidad disociativo;Trastorno de identidad por integridad corporal;Crisis de identidad;Esquizofrenia
Medio;Entretenimiento: Música;¿Cuáles de estos artistas NO son originarios de Francia?;Los Hermanos Químicos;Aire;Justicia;Daft Punk
Medio;Entretenimiento: Televisión;"¿Qué tema de ""Massive Attack"" se utiliza para el tema de ""House""?";Lágrima;Protección;Angel;Leche Negra
Medio;Entretenimiento: Anime y Manga japonés;"En JoJo's Bizarre Adventure, ¿quién dice ""Yare yare daze""?";Jotaro Kujo;Joseph Joestar;Jolyne Cujoh;Koichi Hirose
Medio;Deportes;La temporada 1988 de Fórmula 1 vio a McLaren ganar todas las carreras menos una, ¿qué carrera no ganaron?;Gran Premio de Italia;Gran Premio de Japón;Gran Premio de Mónaco;Gran Premio de Brasil
Medio;Ciencia: Matemáticas;¿Cuál es el primer exponente primo de Mersenne superior a 1000?;1279;2203;1009;1069
Medio;Ciencia: Informática;¿Qué se considera en gran medida el precursor del formato USB?;PD/2;SVGA;PCIe;FireWire
Medio;Historia;¿Qué acontecimiento marcó el inicio de la Segunda Guerra Mundial?;Invasión de Polonia (1939);Invasión de Rusia (1942);Batalla de Inglaterra (1940);Invasión de Normandía (1944)
Medio;Conocimientos generales;Macintosh ha nombrado seis de sus sistemas operativos en honor a grandes felinos. ¿De qué gran felino le dio nombre a Macintosh su lanzamiento de 2007?;Leopardo;Tiger;Panther;Puma
Medio;Ciencia y Naturaleza;¿Cuántos grados Fahrenheit son 100 grados Celsius?;212;326;100;451
Medio;Entretenimiento: Cómics;"¿En qué número del cómic ""Sonic the Hedgehog"" hizo Scourge the Hedgehog su primera aparición?";Sonic el erizo #11;Universo Sonic #32;Sonic el erizo #161;Sonic el Erizo #47
Medio;Conocimientos generales;¿Cuál de las siguientes describe correctamente el orden de las palabras japonés?;Sujeto-objeto-verbo;Sujeto-verbo Objeto;Verbo Sujeto Objeto;Verbo Objeto Sujeto
Medio;Entretenimiento: Videojuegos;¿Qué fusil principal es el que usan los terroristas en Counter Strike: Global Offensive?;AK-47;AK-74;M4A4;CZ-75 AUTO
Medio;Geografía;¿Cuál es la capital de Seychelles?;Victoria;Luanda;N'Djamena;Trípoli
Medio;Deportes;¿Por qué trágico acontecimiento se recuerda la temporada de F1 de 1994?;Fallecimiento de Ayrton Senna (San Marino);El enfrentamiento (Australia);Verstappen en llamas (Alemania);La prohibición de Schumacher (Reino Unido)
Medio;Entretenimiento: Videojuegos;Junto con Gabe Newell, ¿quien cofundó Valve?;Mike Harrington;Robin Walker;Marc Laidlaw;Stephen Bahl
Medio;Deportes;¿Qué equipo de baloncesto ha asistido a más finales de la NBA?;Los Angeles Lakers;Boston Celtics;Philadelphia 76ers;Golden State Warriors
Medio;Vehículos;¿Qué animal aparece en el logo de Abarth, la división de automovilismo de Fiat?;Escorpión;Serpiente;Toro;Caballo
Medio;Conocimientos generales;¿Cuál de las siguientes bebidas carbonatadas se introdujo primero?;Dr. Pepper;Coca-Cola;Sprite;Rocío de la Montaña
Medio;Ciencia: Matemáticas;¿Qué números hay en la quinta fila del Triángulo de Pascal?;1 4 6 4 1;1 3 3 1;1 5 10 10 5 1;1 6 15 20 15 6 1
Medio;Ciencia y Naturaleza;¿El menisco medial forma qué parte de qué articulación en el cuerpo humano?;Rodilla;Codo;Tobillo;Hombro
Medio;Entretenimiento: Cine;Brendan Fraser protagonizó las siguientes películas, ¿pero cuál?;Titanic;Hueso de mono;Hombre de Encino;Señora Winterbourne
Medio;Entretenimiento: Cine;¿Cuál es la ortografía correcta del protagonista del libro en La historia interminable (1984)?;Atreyu;Atrayu;Atraiyu;Atraeyu
Medio;Entretenimiento: Música;"¿La línea homónima de The Who, ""Teenage Wasteland"", aparece en cuál de sus canciones?";Baba O' Riley;El Buscador;No me volveré a engañar;Mago del pinball
Medio;Política;¿Quién se convirtió en Primer Ministro del Reino Unido en julio de 2016?;Theresa May;Boris Johnson;David Cameron;Tony Blair
Medio;Entretenimiento: Videojuegos;¿Qué película de terror tuvo una secuela en forma de videojuego lanzado el 20 de agosto de 2002?;La Cosa;Los Muertos Malvados;Saw;Alien
Medio;Conocimientos generales;¿Qué montaña tiene la cima más alta de África?;Monte Kilimanjaro, Tanzania;Monte Kenia;Kenia;Monte Stanley
Medio;Ciencia: Informática;"En CSS, ¿cuál de estos valores NO PUEDE usarse con la propiedad ""posición""?";Centro;estática;absoluto;relativo
Medio;Conocimientos generales;¿Cuál es el nombre que se le da a la comida india cocinada sobre carbón en un horno de barro?;Tandoori;Biryani;Pani puri;Tiki masala
Medio;Geografía;¿Qué ciudad alemana se encuentra a orillas del río Isar?;Múnich;Berlín;Hamburgo;Dortmund
Medio;Entretenimiento: Videojuegos;¿Cuándo se lanzó Club Penguin?;38649;21 de octubre;2005;29 de marzo
Medio;Entretenimiento: Videojuegos;"¿Cuál es el nombre del virus en ""Metal Gear Solid 1""?";FOXDIE;FOXENGINE;FOXALIVE;FOXKILL
Medio;Entretenimiento: Televisión;"En ""Breaking Bad"", ¿qué personaje principal estaba planeado para ser asesinado en la temporada 1 pero no fue porque al creador de la serie le gustara el actor?";Jesse Pinkman;Saul Goodman;Gus Fring;Hank Schrader
Medio;Entretenimiento: Música;¿Cuáles de estas bandas NO son de Australia?;Los Desnudos y Famosos;Copia cortada;Imperio del Sol;Tame Impala
Medio;Animales;Un animal carnívoro come carne, ¿qué come un animal nucívoro?;Nuts;Nada;Fruta;Algas marinas
Medio;Ciencia y Naturaleza;¿Cómo se llama la capa más baja de la atmósfera terrestre?;Tropósfera;Estratosfera;Mesosfera;Termosfera
Medio;Entretenimiento: Videojuegos;"¿Qué personaje de La Cripta del NecroDancer (2015) tiene una banda sonora de Jake ""Virt"" Kaufman?";Tío Eli;Cadencia;Nocturna;Octavio (bardo)
Medio;Entretenimiento: Videojuegos;"¿Cuándo se lanzó el Capítulo 1 del mod de Source Engine ""Underhell""?";1 de septiembre de 2013;3 de marzo;2011;12 de septiembre
Medio;Entretenimiento: Videojuegos;"¿Cuántos zombis hay que matar para conseguir el logro ""Genocida de zombis"" en Dead Rising (2006)?";53594;53;593;53
Medio;Entretenimiento: Dibujos animados y animaciones;"¿Quién es el personaje de la ""rubia tonta"" en ""The Loud House"" de Nickelodeon?";Leni;Luan;Luna;Lincoln
Medio;Ciencia: Informática;¿Qué significa el acrónimo CDN en términos de networking?;Red de Distribución de Contenidos;Red de Distribución de Contenidos;Red de Datos Computacionales;Red de Datos Comprimidos
