Dificultad;Categoría;Pregunta;Respuesta Correcta;Incorrecta 1;Incorrecta 2;Incorrecta 3
Fácil;Conocimientos generales;¿En qué cadena de comida rápida se puede pedir un batido de jamocha?;Arby's;McDonald's;Burger King;Wendy's
Fácil;Ciencia y Naturaleza;¿Quién descubrió la Ley de la Gravedad?;Sir Isaac Newton;Galileo Galilei;Charles Darwin;Albert Einstein
Fácil;Entretenimiento: Libros;"¿Quién escribió la novela juvenil ""Bajo la misma estrella""?";John Green;Stephenie Meyer;Suzanne Collins;Stephen Chbosky
Fácil;Conocimientos generales;¿Qué tipo de avión desarrolló Igor Sikorsky en Estados Unidos en 1942?;Helicóptero;Dirigible sigiloso;Jet;Cápsula Espacial
Fácil;Entretenimiento: Videojuegos;¿Cuál es el apellido de la protagonista femenina principal de Final Fantasy VIII?;Heartilly;Loira;Almasy;Trepe
Fácil;Deportes;¿Qué club de fútbol inglés tiene el apodo de 'The Foxes'?;Leicester City;Ciudad de Northampton;Bradford City;West Bromwich Albion
Fácil;Ciencia y Naturaleza;¿Cuántos planetas hay en el Sistema Solar?;8;9;11;10
Fácil;Entretenimiento: Cine;¿Quién interpretó a Thanos en Vengadores: Guerra Infinita y Vengadores: Juego final?;Josh Brolin;Tom Hiddleston;Adam Sandler;Sean Gunn
Fácil;Entretenimiento: Televisión;"¿Qué programa es conocido por las canciones ""You are a Pirate"", ""Cooking by the Book"" y ""We Are Number One""?";LazyTown;Sofía la Primera;DuckTales;Tom y Jerry
Fácil;Arte;¿Quién esculpió la estatua de David?;Miguel Ángel;Gian Lorenzo Bernini;Auguste Rodin;Donatello
Fácil;Historia;"¿La ""Ruta de Lágrimas"" fue consecuencia de la política de expulsión de indígenas del presidente de Estados Unidos?";Andrew Jackson;Harry S. Truman;Martin Van Buren;John Quincy Adams
Fácil;Entretenimiento: Videojuegos;¿Quiénes son los creadores originales de Ratchet & Clank?;Juegos de Insomniac;Juegos de PixelTail;Raro;Bethesda
Fácil;Entretenimiento: Videojuegos;¿Cuál es la vida máxima en Terraria?;500;400;1000;100
Fácil;Entretenimiento: Cómics;"En el cómic de Marvel ""The Superior Spider-Man"", ¿qué personaje toma el cuerpo de Peter Parker?";Otto Octavius;Norman Osborn;Mary Jane;Eddie Brock
Fácil;Entretenimiento: Música;¿De qué país es la banda Rammstein?;Alemania;Austria;Armenia;Bélgica
Fácil;Conocimientos generales;¿Qué fruta es un ingrediente tradicional de un Pastel de la Selva Negra?;Cerezas;Albaricoques;Pasas;Manzanas
Fácil;Ciencia: Informática;¿Qué lenguaje de programación comparte su nombre con una isla en Indonesia?;Java;Python;C;Yakarta
Fácil;Conocimientos generales;¿Cómo llaman los marineros a la proa de un barco?;Arco;Popa;Puerto;Estribor
Fácil;Entretenimiento: Anime y Manga japonés;"¿Qué anime presenta mucho música del género ""Eurobeat""?";Inicial D;Wangan Medianoche;Kino no Tabi;Cowboy Bebop
Fácil;Historia;¿Quién era el primer ministro de Japón cuando Japón declaró la guerra a Estados Unidos?;Hideki Tojo;Michinomiya Hirohito;Isoroku Yamamoto;Fumimaro Konoe
Fácil;Entretenimiento: Videojuegos;"¿Quién creó el juego de aventuras indie ""Night in the Woods""?";Alec Holowka;Ron Gilbert;Tim Schafer;Tommy Refenes
Fácil;Entretenimiento: Videojuegos;"¿Cuál de los siguientes nombres es conocida la franquicia ""Mega Man"" en Japón?";Rockman;Paperman;Tijeras;Mega Man
Fácil;Entretenimiento: Televisión;¿Cuándo se emitió por primera vez la serie de televisión Rick and Morty en Adult Swim?;2013;2014;2016;2015
Fácil;Entretenimiento: Cómics;¿Cuál es la raza del padre de Invincible?;Viltrumita;Kryptoniana;Kree;Irken
Fácil;Entretenimiento: Música;"En 2006, ¿qué banda lanzó su álbum debut ""A Fever You Can't Sweat Out""?";¡Pánico! En la discoteca;Veintiún pilotos;Mi romance químico;Chico Fallo
Fácil;Entretenimiento: Videojuegos;"En ""Civilization 5"", ¿qué civilización solo puede asentarse en una ciudad?";Venecia;India;Liechtenstein;Portugal
Fácil;Ciencia: Informática;¿Qué dispositivo de hardware informático proporciona una interfaz para que todos los demás dispositivos conectados se comuniquen?;Placa base;Unidad Central de Procesamiento;Disco duro;Memoria de acceso aleatorio
Fácil;Celebridades;¿Gwyneth Paltrow tiene una hija que se llama...?;Manzana;Lily;Francés;Dakota
Fácil;Entretenimiento: Televisión;¿Quién es la estrella de la serie de AMC Breaking Bad?;Walter White;Saul Goodman;Jesse Pinkman;Skyler White
Fácil;Ciencia: Informática;¿Cuál es el nombre de dominio del país Tuvalu?;.tv;.tu;.tt;.tl
Fácil;Entretenimiento: Dibujos animados y animaciones;"¿Cuál de estos personajes de ""Bob Esponja"" no es un calamar?";Gary;Orvillie;Calamardo;Squidette
Fácil;Ciencia: Gadgets;¿Qué significa SSD en el contexto del almacenamiento informático?;Unidad de estado sólido;Dispositivo de almacenamiento de software;Datos de Súper Velocidad;Disco Seguro del Sistema
Fácil;Entretenimiento: Videojuegos;¿De qué color es el icónico personaje arcade Q*Bert?;Naranja;Azul;Verde;Brown
Fácil;Entretenimiento: Televisión;¿Quién ganó la décima temporada de Gran Hermano en Estados Unidos?;Dan Gheesling;Adam Jasinski;Hayden Moss;Dick Donato
Fácil;Entretenimiento: Cine;¿Cuál fue la primera película de animación por ordenador de largometraje?;Toy Story;Tron;El Rey León;101 dálmatas
Fácil;Geografía;¿Cuál es el distrito más al norte de la ciudad de Nueva York?;Bronx;Reinas;Brooklyn;Manhattan
Fácil;Entretenimiento: Cómics;"En ""Homestuck"", ¿cuál es el tutor de Dave Strider?";Tío;Becquerel;Doc Scratch;Halley
Fácil;Entretenimiento: Videojuegos;¿Quién es el principal antagonista de la franquicia Portal?;GLaDOS;Chell;Wheatley;Rick
Fácil;Entretenimiento: Música;"""Gold Digger"" de Kanye West contó con qué actor ganador del Oscar?";Jamie Foxx;Alec Baldwin;Dwayne Johnson;Bruce Willis
Fácil;Entretenimiento: Cine;"¿En qué película dice Humphrey Bogart la famosa frase: ""Aquí te miro, chaval""?";Casablanca;El halcón maltés;El tesoro de la Sierra Madre;Ciudadano Kane
Fácil;Historia;¿Cómo fue ejecutado Sócrates?;Veneno;Decapitación;Pelotón de fusilamiento;Crucifixión
Fácil;Entretenimiento: Música;¿Qué álbum lanzaron The Lumineers en 2016?;Cleopatra;Invierno;Los Lumineers;Pistas desde el desván
Fácil;Entretenimiento: Videojuegos;En el videojuego Bully, ¿cuál es el apellido del protagonista?;Hopkins;Smith;Kowalski;Crabblesnitch
Fácil;Deportes;¿Quién ganó el Campeonato Mundial de Pilotos de Fórmula 1 en 2017?;Lewis Hamilton;Sebastian Vettel;Nico Rosberg;Max Verstappen
Fácil;Vehículos;¿Cuál de los siguientes vehículos de Ford lleva el nombre de un avión de combate de la Segunda Guerra Mundial?;Mustang;Explorer;Ranger;Galaxia
Fácil;Ciencia y Naturaleza;¿Cuántas lunas tiene Plutón?;Cinco;Dos;Tres;Uno
Fácil;Conocimientos generales;"Según Sherlock Holmes, ""Si eliminas lo imposible, lo que quede, por improbable que sea, debe ser el...""";Verdad;Respuesta;Causa;Fuente
Fácil;Arte;¿Quién pintó la Capilla Sixtina?;Miguel Ángel;Leonardo da Vinci;Pablo Picasso;Rafael
Fácil;Entretenimiento: Videojuegos;"En ""Mario & Sonic en los Juegos Olímpicos"", ¿cuántos tipos se dividen los personajes?";4;6;5;3
Fácil;Entretenimiento: Videojuegos;A fecha de 2026, ¿cuántas lunas conocidas tiene Júpiter?;97;11;43;104
Fácil;Entretenimiento: Videojuegos;"¿En qué generación de Pokémon apareció por primera vez el llamado ""Método Masuda"" por los fans?";Diamante/Perla;Rubí/Zafiro;Negro/Blanco;X/Y
Fácil;Ciencia: Matemáticas;¿Cuál de los siguientes no es uno de los siete Problemas del Premio del Milenio?;Conjetura de Naviér;Conjetura de Birch y Swinnerton-Dyer;Hipótesis de Riemann;Conjetura de Poincaré
Fácil;Entretenimiento: Música;¿Cuántas cuerdas tiene un violonchelo?;4;5;6;8
Fácil;Ciencia: Matemáticas;¿Cuántos lados tiene un trapecio?;4;3;5;6
Fácil;Entretenimiento: Cine;"En la película de 1986 ""The Wraith"", ¿qué coche conceptual se utiliza para el Turbo Interceptor?";Dodge M4S;Pontiac Banshee;General Motors Firebird;Dodge Copperhead
Fácil;Entretenimiento: Videojuegos;¿Quién es el líder de la Hermandad de Nod en la serie Command and Conquer?;Kane;Joseph Stalin;CAMARILLA;Yuri
Fácil;Entretenimiento: Videojuegos;¿Qué nivel mínimo en la habilidad de Defensa se necesita para equipar la Armadura de Dragón en el MMO RuneScape?;60;65;55;70
Fácil;Entretenimiento: Videojuegos;¿Con qué se esconde Solid Snake?;Caja de cartón;Dispositivo de camuflaje;Caja metálica;Recorte de cartón
Fácil;Entretenimiento: Música;¿Qué instrumento de viento metal tiene la nota más grave en una orquesta?;Tuba;Trompeta;Saxofón;Trombón
Fácil;Geografía;¿Cuál de estas regiones africanas *no* limita directamente con la República Democrática del Congo?;Sudán;República Centroafricana;Tanzania;Zambia
Fácil;Entretenimiento: Dibujos animados y animaciones;"En la serie ""El hogar de Foster para amigos imaginarios"", ¿qué personaje tenía una obsesión con el baloncesto?";Wilt;Coco;Mac;Queso
Fácil;Conocimientos generales;¿Qué altura tiene el Burj Khalifa?;2.722 pies;2;717 pies;2
Fácil;Entretenimiento: Música;¿Quién es el líder de la banda 30 Seconds to Mars?;Jared Leto;Gerard Way;Matthew Bellamy;Mike Shinoda
Fácil;Entretenimiento: Anime y Manga japonés;En 2013, la estrella virtual del pop Hatsune Miku tenía patrocinio con qué cadena de pizzas?;Domino's;Papa John's;Pizza Hut;Sabarro's
Fácil;Entretenimiento: Videojuegos;"¿Quién es el protagonista en el juego ""The Walking Dead: Temporada Uno""?";Lee Everett;Clementine;Kenny;Rick Grimes
Fácil;Geografía;¿Cómo es la ciudad polaca conocida por los alemanes como Danzig?;"Gdať""sk";Varsovia;Zakopane;"Poznaś"""
Fácil;Geografía;¿Cuál de los siguientes países tiene una bandera con un león amarillo empuñando una espada sobre un fondo rojo oscuro?;Sri Lanka;Kiribati;Escocia;Bután
Fácil;Entretenimiento: Videojuegos;¿Qué videojuego de Super Mario es cuando presentan a Bowser Jr. por primera vez?;Super Mario Sunshine;Serie Mario Party;Super Mario Galaxy;Mario & Luigi: La historia interna de Bowser + El viaje de Bowser Jr.
Fácil;Entretenimiento: Música;¿Cuál es el nombre del exitoso single del DJ finlandés Darude, lanzado en octubre de 1999?;Tormenta de arena;Dust Devil;Sirocco;Khamsin
Fácil;Entretenimiento: Juegos de mesa;En un tablero estándar de Monopoly, ¿qué casilla está diagonalmente opuesta a 'Go'?;Aparcamiento gratuito;Ve a la cárcel;Cárcel;La Compañía Eléctrica
Fácil;Entretenimiento: Anime y Manga japonés;En Digimon, ¿cuál es el nombre japonés para la etapa evolutiva final?;Ultimate;Mega;Adulto;Campeón
Fácil;Entretenimiento: Videojuegos;¿Cuándo se lanzó el juego 'Portal 2'?;2011;2014;2009;2007
Fácil;Geografía;¿Cuál es la capital de Bangladesh?;Daca;Khulna;Londres;Lahore
Fácil;Entretenimiento: Cine;Max Schreck, un famoso actor alemán de cine mudo, interpreta a un monstruo famoso en qué película de 1922?;Nosferatu;Frankenstein;El jinete sin cabeza;Häxan
Fácil;Geografía;"¿Qué estado de EE. UU. también es conocido como el ""Estado de la Estrella Solitaria""?";Texas;Alabama;Tennessee;Kentucky
Fácil;Conocimientos generales;En Half-Life, ¿cómo se llama el alienígena que se une a las cabezas?;Headcrab;Calamar Bullsquid;Vortigaunt;Facehugger
Fácil;Entretenimiento: Videojuegos;"¿Qué mapa de ""Call Of Duty: Zombies"" introdujo los ""Staffs Of The Ancients""?";Orígenes;Shangri-La;Revelaciones;Nuketown
Fácil;Geografía;¿Cuál ciudad es la capital de los Estados Unidos de América?;Washington D.C;Seattle;Albany;Los Ángeles
Fácil;Entretenimiento: Música;¿Cuál de los siguientes no es un álbum de estudio de la banda Pink Floyd?;Películas en movimiento;El lado oscuro de la luna;Ojalá estuvieras aquí;Animales
Fácil;Entretenimiento: Televisión;En Juego de Tronos, ¿cuál es el verdadero nombre de Meñique?;Petyr Baelish;Podrick Payne;Lancel Lannister;Torrhen Karstark
Fácil;Animales;¿Cuáles de estos animales no son reales?;León de Nemea;Dragón Marino;Diablo de Tasmania;Calamar Gigante
Fácil;Geografía;¿Qué estado de EE. UU. está más al noreste?;Maine;Nueva York;Georgia;Florida
Fácil;Geografía;¿Cuál es el estado más grande de los Estados Unidos de América?;Alaska;California;Texas;Washington
Fácil;Entretenimiento: Anime y Manga japonés;En el anime Noragami, ¿quién es uno de los protagonistas principales?;Yukine;Karuha;Mineha;Mayu
Fácil;Entretenimiento: Dibujos animados y animaciones;¿Quién es el único actor de doblaje que ha tenido un papel hablado en todas las películas de Disney Pixar?;John Ratzenberger;Tom Hanks;Dave Foley;Geoffrey Rush
Fácil;Entretenimiento: Anime y Manga japonés;"¿Qué estudio de anime estuvo a cargo del exitoso anime ""Made in Abyss""?";Kinema Citrus;Disparador;Studio 3hz;8 bits
Fácil;Conocimientos generales;¿Qué cervecería estadounidense lideró el país en ventas por volumen en 2015?;D. G. Yuengling y Hijo, Inc;Anheuser Busch;Boston Beer Company;Miller Coors
Fácil;Entretenimiento: Cómics;"En ""Homestuck"" también se conoce como el ""Reino de las Tinieblas""?";Derse;Skaia;Prospit;El Medio
Fácil;Historia;En 1939, Reino Unido y Francia declararon la guerra a Alemania tras la invasión de este país?;Polonia;Checoslovaquia;Austria;Hungría
Fácil;Historia;¿Cómo era más conocido William Frederick Cody?;Buffalo Bill;Billy el Niño;Wild Bill Hickok;Ley Pawnee
Fácil;Entretenimiento: Libros;"¿Cómo se llamaba el submarino del capitán Nemo en ""20.000 leguas submarinas""?";El Nautilus;El Neptuno;El Poseidón;La Atlantis
Fácil;Geografía;¿La Ciudad del Vaticano, el país más pequeño del mundo, está completamente delimitada por qué país?;Italia;Francia;España;Alemania
Fácil;Entretenimiento: Cine;¿Cuál es la película de Disney más antigua?;Blancanieves y los siete enanitos;Pinocho;Dumbo;Fantasía
Fácil;Entretenimiento: Cine;¿Qué película ha sido considerada por la crítica como la mejor de todos los tiempos?;Ciudadano Kane;Avatar;El Padrino Parte II;La Sala
Fácil;Entretenimiento: Videojuegos;¿En qué guerra se basa Call Of Duty: Black Ops?;Guerra Fría;Tercera Guerra Mundial;Vietnam;Primera Guerra Mundial
Fácil;Entretenimiento: Cine;"¿Cuál de estos actores/actrices NO forma parte del reparto de la película de 2016 ""Escuadrón suicida""?";Scarlett Johansson;Jared Leto;Will Smith;Margot Robbie
Fácil;Conocimientos generales;¿Qué significan las letras en la zona horaria GMT?;#CONNECT!;Hora del Meridiano Global;Hora media general;Hora del hombre de Glasgow
Fácil;Geografía;"El acrónimo despectivo ""PIIGS"" se refiere a cuál de los siguientes países europeos y su situación económica?";Portugal, Irlanda, Italia, Grecia, España;Polonia;Islandia;Italia
Fácil;Conocimientos generales;En la franquicia de videojuegos Kingdom Hearts, el protagonista principal lleva un arma con qué forma?;Clave;Espada;Pen;Teléfono móvil
Fácil;Ciencia y Naturaleza;¿Cuál de los siguientes huesos no está en la pierna?;Radio;Patella;Tibia;Peroné
Fácil;Entretenimiento: Televisión;"¿Cuántas temporadas tuvo ""Stargate SG-1""?";10;3;7;12
Fácil;Entretenimiento: Cine;"En ""Chicas malas"", ¿quién tiene pechos que saben cuándo llueve?";Karen Smith;Gretchen Weiners;Janice Ian;Cady Heron
Fácil;Entretenimiento: Videojuegos;¿Cuál era el nombre original de Crash Bandicoot?;Willie Wombat;Coco Bandicoot;Maravilloso Lunar;Wally Wombat
Fácil;Entretenimiento: Libros;¿Bajo qué seudónimo publicó Stephen King cinco novelas entre 1977 y 1984?;Richard Bachman;J. D. Robb;Mark Twain;Lewis Carroll
Fácil;Entretenimiento: Música;"""El Vaquero Cantante"" Gene Autry está acreditado como la primera grabación de todos menos de cuál clásico de la canción navideña?";Navidad blanca;Frosty el muñeco de nieve;Rodolfo el Reno de la Nariz Roja;Aquí viene Papá Noel
Fácil;Entretenimiento: Libros;¿Cómo se llama el perro de tres cabezas en Harry Potter y la piedra filosofal?;Esponjoso;Spike;Esponjoso;Spot
Fácil;Ciencia: Gadgets;¿Qué significa GPS?;Sistema de Posicionamiento Global;Sistema Personal Global;Sistema de Posicionamiento General;Satélite Personal General
Fácil;Entretenimiento: Música;¿Cuál de los siguientes es un álbum de la banda punk rock Anti-Flag?;Por Sangre y Imperio;Infinito en lo alto;Descomposición del siglo XXI;Sin almohadillas
Fácil;Ciencia: Matemáticas;¿Cuál es el orden correcto de operaciones para resolver ecuaciones?;Paréntesis, exponentes, multiplicación, división, suma, resta;Adición;Multiplicación;División
Fácil;Geografía;¿Cuál de los siguientes países árabes NO tiene una bandera que contenga únicamente colores panárabes?;Qatar;Kuwait;Emiratos Árabes Unidos;Jordan
Fácil;Entretenimiento: Videojuegos;"¿Cuál era el papel de Frank West en ""Dead Rising""?";Fotoperiodista;Conserje;Chef;Taxista
Fácil;Entretenimiento: Videojuegos;"¿Cuál fue el primer videojuego de la serie ""Arkham"" de Batman?";Asilo Arkham;Arkham Knight;Arkham City;Orígenes de Arkham
Fácil;Entretenimiento: Televisión;"En ""Breaking Bad"", Walter White es un profesor de instituto diagnosticado con qué tipo de cáncer?";Cáncer de pulmón;Cáncer de próstata;Cáncer cerebral;Cáncer testicular
Fácil;Conocimientos generales;"¿Cuál es la palabra española para ""burro""?";Burro;Caballo;Toro;Perro
Fácil;Entretenimiento: Videojuegos;"En ""Undertale"", ¿cuántos finales principales hay?";3;2;5;13
Fácil;Entretenimiento: Música;"¿Quién apareció en la canción ""Words"" de Feint?";Laura Brehm;Anna Yvette;Danyka Nadeau;Veela
