numero;No.;Name;Nickname;Equipo;posicion;Rol;Posicion2;Character Role;Age Group;Enlace1;imagen;emlace2;nombre completo;Columna6;Columna1;Columna2;Columna8;Columna9;Columna10;Columna11;Columna12;Columna13
1500;Severin;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyM7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/g/agde8fikhte.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjOz92igg%3D%3D;Luke Severin;"Un jugador nato que está muy orgulloso de que su nombre suene como ""Lucky Seven"".";;;×;×;;;;
1501;Keenan;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyM3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/p/gpgrvcxcyz0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjNz92igg%3D%3D;Harry Keenan;Parece muy seguro de sí mismo, pero en realidad es solo un farol.;;;×;×;;;;
1502;Uman;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMzP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rnrkc9x4fac.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjMz92igg%3D%3D;Nick Uman;Este restaurante peculiar sirve guisos muy calientes en los días de verano calurosos.;;;×;×;;;;
1503;Robat;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/g/tgwwskjuagc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjLz92igg%3D%3D;Mac Robat;Un aspirante a acróbata que entrena para hacer su cuerpo más flexible.;;;×;×;;;;
1504;Slider;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/u/iun3bbfu310.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjKz92igg%3D%3D;Ace Slider;Este patinador de velocidad es un experto en distancias cortas, medias y largas.;;;×;×;;;;
1505;Twist;Inazuma Eleven 2: Firestorm / Blizzard;Female;Wind;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/b/cbecsgwmcve.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjJz92igg%3D%3D;Olivia Twist;Nació en una familia de tejedores con una orgullosa tradición de calidad.;;;×;×;;;;
1506;Blinks;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/p/zp1j_5wcvms.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjIz92igg%3D%3D;Wiley Blinks;No le enfrentes a un concurso de miradas. Seguro que parpadearás primero.;;;×;×;;;;
1507;Shopbell;Inazuma Eleven 2: Firestorm / Blizzard;Female;Wind;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/d/hdk7o0v-ize.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjHz92igg%3D%3D;Shona Shopbell;Vive para la moda vanguardista y sueña con abrir su propia boutique.;;;?;?;;;;
1508;Clears;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JyMbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/2/r/2r7ajlzelqs.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycjGz92igg%3D%3D;Crystal Clears;Tiene una voz tan bonita, la gente se queda parada y la mira cuando habla.;;;×;×;;;;
1509;Pummel;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/v/cvuo_lt2bbk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfPz92igg%3D%3D;Beata Pummel;Este campeón de kárate de secundaria ha noqueado a innumerables rivales.;;;?;?;;;;
151;Dawson;Inazuma Eleven;Male;Wind;MF;Player;Middle School;Grade 7;Farm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oys_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/n/0/n0q4fa12f2m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PzsrPz92igg%3D%3D;Daniel Dawson;Le encanta estar cerca de la naturaleza. A menudo se le ve corriendo descalzo en verano.;;;?;×;×;×;×;×
1510;Strand;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/t/h/thfjs0lm2ym.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfOz92igg%3D%3D;Aya Strand;Está aprendiendo a tejer algodón e hilos de seda en una tela preciosa.;;;×;×;;;;
1511;Gaudier;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/n/o/no88bp-eds8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfNz92igg%3D%3D;Tara Gaudier;Le encantan las joyas horteras y sueña con llevar una tiara llamativa algún día.;;;×;×;;;;
1512;Hearson;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/8/a/8andswy-uhu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfMz92igg%3D%3D;James Hearson;Le encantan los éxitos cursis de las listas y los escucha en secreto durante la clase.;;;×;×;;;;
1513;Somnia;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/-/h/-hkbcpksrnu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfLz92igg%3D%3D;Anne Somnia;Si algo le preocupa, no duerme ni un ojo en toda la noche.;;;×;×;;;;
1514;Wann;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/j/pj7gvwsogu8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfKz92igg%3D%3D;Pearl Wann;Esta tejedora ágil puede hacerte un jersey y una bufanda en un abrir y cerrar de ojos.;;;×;×;;;;
1515;Dunnit;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/m/vmyv8tzgz0m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfJz92igg%3D%3D;Hugh Dunnit;Le encantan los misterios de asesinato, pero nunca logra averiguar quién es el culpable.;;;×;×;;;;
1516;Squander;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/o/eop0rs_aehk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfIz92igg%3D%3D;Steve Squander;Pobre gestionando el dinero, puede gastar el dinero de un mes en una mañana.;;;×;×;;;;
1517;Rind;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/q/k/qkwsgf8454m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfHz92igg%3D%3D;Lehman Rind;Le encantan las cosas que saben agrias y le gusta masticar limones enteros.;;;×;×;;;;
1518;Fantile;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jx8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/b/m/bmnnngaculk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycfGz92igg%3D%3D;Ian Fantile;Es alegremente inmaduro a pesar de ser el hijo mayor.;;;×;×;;;;
1519;Putter;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jxs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/1/k/1k8axhtl1ne.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbPz92igg%3D%3D;Zach Putter;Se niega a llevar una mochila y guarda sus libros en su taquilla.;;;×;×;;;;
152;Muffs;Inazuma Eleven;Male;Forest;FW;Player;Middle School;Grade 7;Farm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oys7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/w/c/wchzo_tmofk.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PzsrOz92igg%3D%3D;Stuart Racoonfur;Llega al colegio cruzando toda una cadena montañosa todos los días.;;;?;×;×;×;×;×
1520;Word;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jxs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/e/m/emnh6e1xyus.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbOz92igg%3D%3D;Juan Word;Solo responde a preguntas con respuestas de una sola palabra, incluso a los profesores.;;;×;×;;;;
1521;Copple;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Jxs3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/k/j/kjuupda5t0c.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbNz92igg%3D%3D;Alex Copple;Siempre se lanza sin pensar y se mete en líos feos.;;;×;×;;;;
1522;Jared;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/v/l/vlf1e8mdah0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbMz92igg%3D%3D;Jan Jared;Siempre está buscando juicystrawberries para hacer mermelada.;;;?;?;;;;
1523;Pigford;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsvP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/x/q/xqypql0vfb0.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbLz92igg%3D%3D;Bigsby Pigford;Dirige la granja del colegio y tiene un grupo de amigos de granja que esnifando, pisotean y morderon los mimos.;;;×;×;;;;
1524;Hogland;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsrP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/m/c/mcpihasvoyc.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbKz92igg%3D%3D;Erica Hogland;Ayuda a gestionar la granja escolar y huele a un rústico atractivo.;;;×;×;;;;
1525;Wriston;Inazuma Eleven 2: Firestorm / Blizzard;Female;Mountain;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsnP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/g/t/gtk9uhnddss.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbJz92igg%3D%3D;Ramona Wriston;Sus hermosas manos le han dado a Hera una carrera como modelo de manos.;;;×;×;;;;
1526;Izushy;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsjP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/3/f/3f7c54bnwhe.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbIz92igg%3D%3D;Mark Izushy;Este experto en hacer bolas de arroz puede preparar cien variedades deliciosas.;;;×;×;;;;
1527;Tinct;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsfP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/v/dveei1cfxes.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbHz92igg%3D%3D;Vince Tinct;Sin preocuparse por la estrategia ni la táctica, se basa únicamente en el instinto natural.;;;×;×;;;;
1528;Floor;Inazuma Eleven 2: Firestorm / Blizzard;Female;Fire;FW;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83JxsbP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/h/yh1llkk_6te.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NycbGz92igg%3D%3D;Daryl Floor;Le encanta el ajetreo de los puestos de comida, pero a menudo acaba comiendo demasiado.;;;?;?;;;;
1529;Pilgreen;Inazuma Eleven 2: Firestorm / Blizzard;Female;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/a/c/acauzbw8nik.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Pz92igg%3D%3D;Becca Pilgreen;Esta muchacha espiritual escala montañas sagradas con un palo y un sombrero de bambú.;;;×;×;;;;
153;Mower;Inazuma Eleven;Male;Mountain;GK;Player;Middle School;Grade 9;Farm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_Oys3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/2/z/2zcs7imedlu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PzsrNz92igg%3D%3D;Lorne Mower;Un tipo excéntrico que disfruta arrancando hierba para masticar.;;;?;×;×;×;×;×
1530;Span;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;DF;Player;Middle School;Grade 7;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz87P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/r/q/rqxpe-wgg7m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Oz92igg%3D%3D;Langley Span;Nunca ha tenido una novia estable, ella tiende a perder el interés rápido.;;;×;×;;;;
1531;Sainte;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz83P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/l/f/lfs6njfovb8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Nz92igg%3D%3D;Swithin Sainte;Analiza las condiciones de sus compañeros y las condiciones meteorológicas para optimizar las tácticas.;;;×;×;;;;
1532;Cawarry;Inazuma Eleven 2: Firestorm / Blizzard;Male;Fire;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8zP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/6/t/6tjbgcj04ou.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Mz92igg%3D%3D;Dan Cawarry;Cree que la clave de la victoria es un desayuno contundente.;;;×;×;;;;
1533;Freesing;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8vP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/4/m/4mkhofxy9uu.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Lz92igg%3D%3D;Hans Freesing;Experto en escultura sobre hielo, su obra se exhibe en estaciones de esquí.;;;×;×;;;;
1534;Fakhoury;Inazuma Eleven 2: Firestorm / Blizzard;Male;Wind;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8rP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jkvmj6xiqd8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Kz92igg%3D%3D;Peter Fakhoury;Se agacha, se mueve, finta y se balancea, y sus oponentes no lo verán por polvo.;;;×;×;;;;
1535;Sancey;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8nP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/p/l/pl2twniql9m.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Jz92igg%3D%3D;Steve Sancey;Tan sensible que saltaría de su piel si alguien siquiera rozaba su lado.;;;×;×;;;;
1536;Gibe;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8jP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yjhydyeqiok.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Iz92igg%3D%3D;Michael Gibe;Tiene la mala costumbre de tomarse el mal, así que nadie quiere hablar con él.;;;×;×;;;;
1537;Blaston;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;MF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8fP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/s/j/sj4qsvhyvxm.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Hz92igg%3D%3D;Skeet Blaston;Se está entrenando para cumplir su ambición de toda la vida y ser una bala de cañón humana.;;;×;×;;;;
1538;Chinner;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;GK;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Iz8bP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/d/h/dhjlbqhicck.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM_Gz92igg%3D%3D;Achilles Chinner;Tiene un físico fuerte, pero tiene mandíbula de cristal.;;;×;×;;;;
1539;Tickle;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Izs_P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjsgbrobjue.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM7Pz92igg%3D%3D;Scott Tickle;Su don es detectar el punto más sensible de la gente. No es un gran regalo.;;;×;×;;;;
154;Grower;Inazuma Eleven;Male;Mountain;DF;Player;Middle School;Grade 9;Farm;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Oz8_OyszP3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/h/b/hbznwda-ww8.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzs_PzsrMz92igg%3D%3D;Homer Grower;Solo come productos agrícolas que él y su familia cultivan.;;;?;×;×;×;×;×
1540;Cage;Inazuma Eleven 2: Firestorm / Blizzard;Male;Forest;DF;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Izs7P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/c/h/chjn2uo7ods.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM7Oz92igg%3D%3D;Junior Cage;Nunca ha conseguido graduarse de la secundaria y ahora es estudiante permanente.;;;×;×;;;;
1541;Namby;Inazuma Eleven 2: Firestorm / Blizzard;Male;Mountain;FW;Player;Middle School;Grade 8;Unaffiliated;https://zukan.inazuma.jp/en/chara_model_view/?q=hN2cl56NnpyLmo2glpvdxaTdnM_Nz83Izs3P3aKC;https://dxi4wb638ujep.cloudfront.net/1/k/i/o/ioaslj7z79c.png;https://zukan.inazuma.jp/en/chara_param/?q=hN2ZlpOLmo2gnJeejZ6glpugjIuN3cWk3ZzPzc_NyM7Nz92igg%3D%3D;Terry Namby;Le encantan las historias de amor empalagosas y no puede leerlas sin emocionarse.;;;×;×;;;;
